NUTS3,CODE,Cluster
CH021,2733,47CH
CH021,2735,47CH
CH021,2736,47CH
CH021,2738,47CH
CH021,2740,47CH
CH021,2742,47CH
CH021,2743,47CH
CH021,2744,47CH
CH021,2745,47CH
CH021,2746,47CH
CH021,2747,47CH
CH021,2748,47CH
CH021,2762,47CH
CH025,2800,47CH
CH025,2802,47CH
CH025,2803,47CH
CH025,2805,47CH
CH025,2806,47CH
CH025,2807,47CH
CH025,2812,47CH
CH025,2813,47CH
CH032,2814,47CH
CH025,2822,47CH
CH025,2823,47CH
CH025,2824,47CH
CH025,2825,47CH
CH025,2826,47CH
CH025,2827,47CH
CH025,2828,47CH
CH025,2829,47CH
CH025,2830,47CH
CH025,2832,47CH
CH025,2842,47CH
CH025,2843,47CH
CH025,2852,47CH
CH025,2853,47CH
CH025,2854,47CH
CH025,2855,47CH
CH025,2856,47CH
CH025,2857,47CH
CH025,2863,47CH
CH025,2864,47CH
CH025,2873,47CH
CH025,2874,47CH
CH025,2875,47CH
CH025,2877,47CH
CH025,2882,47CH
CH025,2883,47CH
CH025,2884,47CH
CH025,2885,47CH
CH025,2886,47CH
CH025,2887,47CH
CH025,2888,47CH
CH025,2889,47CH
CH025,2900,47CH
CH025,2902,47CH
CH025,2903,47CH
CH025,2904,47CH
CH025,2905,47CH
CH025,2906,47CH
CH025,2907,47CH
CH025,2908,47CH
CH025,2912,47CH
CH025,2914,47CH
CH025,2915,47CH
CH025,2916,47CH
CH025,2922,47CH
CH025,2923,47CH
CH025,2924,47CH
CH025,2925,47CH
CH025,2926,47CH
CH025,2932,47CH
CH025,2933,47CH
CH025,2935,47CH
CH025,2942,47CH
CH025,2943,47CH
CH025,2944,47CH
CH025,2946,47CH
CH025,2947,47CH
CH025,2950,47CH
CH025,2952,47CH
CH025,2953,47CH
CH025,2954,47CH
CH021,3000,47CH
CH021,3001,47CH
CH021,3002,47CH
CH021,3003,47CH
CH021,3004,47CH
CH021,3005,47CH
CH021,3006,47CH
CH021,3007,47CH
CH021,3008,47CH
CH021,3010,47CH
CH021,3011,47CH
CH021,3012,47CH
CH021,3013,47CH
CH021,3014,47CH
CH021,3015,47CH
CH021,3017,47CH
