NUTS3,CODE,Cluster
EE008,65350,73EE
EE008,65352,73EE
EE008,65353,73EE
EE008,65354,73EE
EE008,65355,73EE
EE008,65356,73EE
EE008,65357,73EE
EE008,65358,73EE
EE008,65359,73EE
EE008,65360,73EE
EE008,65361,73EE
EE008,65362,73EE
EE008,65363,73EE
EE008,65364,73EE
EE008,65365,73EE
EE008,65366,73EE
EE008,65367,73EE
EE008,65368,73EE
EE008,65369,73EE
EE008,65370,73EE
EE008,65371,73EE
EE008,65372,73EE
EE008,65373,73EE
EE008,65374,73EE
EE008,65375,73EE
EE008,65376,73EE
EE008,65377,73EE
EE008,65378,73EE
EE008,65379,73EE
EE008,65380,73EE
EE008,65381,73EE
EE008,65382,73EE
EE008,65383,73EE
EE008,65384,73EE
EE008,65385,73EE
EE008,65386,73EE
EE008,65387,73EE
EE008,65388,73EE
EE008,65389,73EE
EE008,65390,73EE
EE008,65391,73EE
EE008,65401,73EE
EE008,65402,73EE
EE008,65403,73EE
EE008,65404,73EE
