NUTS3,CODE,Cluster
BE351,5562,28BE
BE351,5563,28BE
BE351,5564,28BE
BE351,5570,28BE
BE351,5571,28BE
BE351,5572,28BE
BE351,5573,28BE
BE351,5574,28BE
BE351,5575,28BE
BE351,5576,28BE
BE351,5580,28BE
BE351,5590,28BE
BE352,5000,28BE
BE352,5001,28BE
BE352,5002,28BE
BE352,5003,28BE
BE352,5004,28BE
BE352,5020,28BE
BE352,5021,28BE
BE352,5022,28BE
BE352,5024,28BE
BE352,5030,28BE
BE352,5031,28BE
BE352,5032,28BE
BE352,5060,28BE
BE352,5070,28BE
BE352,5080,28BE
BE352,5081,28BE
BE352,5100,28BE
BE352,5101,28BE
BE352,5140,28BE
BE352,5150,28BE
BE352,5170,28BE
BE352,5190,28BE
BE352,5300,28BE
BE352,5310,28BE
BE352,5330,28BE
BE352,5332,28BE
BE352,5333,28BE
BE352,5334,28BE
BE352,5336,28BE
BE352,5340,28BE
BE352,5350,28BE
BE352,5351,28BE
BE352,5352,28BE
BE352,5353,28BE
BE352,5354,28BE
BE352,5380,28BE
BE352,5640,28BE
BE352,5641,28BE
BE352,5644,28BE
BE352,5646,28BE
BE353,5600,28BE
BE353,5620,28BE
BE353,5621,28BE
BE353,5630,28BE
BE353,5650,28BE
BE353,5651,28BE
BE353,5660,28BE
BE353,5670,28BE
BE353,5680,28BE
BE211,2000,28BE
BE211,2018,28BE
BE211,2020,28BE
BE211,2030,28BE
BE211,2040,28BE
BE211,2050,28BE
BE211,2060,28BE
BE211,2070,28BE
BE211,2100,28BE
BE211,2110,28BE
BE211,2140,28BE
BE211,2150,28BE
BE211,2160,28BE
BE211,2170,28BE
BE211,2180,28BE
BE211,2240,28BE
BE211,2242,28BE
BE211,2243,28BE
BE211,2390,28BE
BE211,2520,28BE
BE211,2530,28BE
BE211,2531,28BE
BE211,2540,28BE
BE211,2547,28BE
BE211,2550,28BE
BE211,2600,28BE
BE211,2610,28BE
BE211,2620,28BE
BE211,2627,28BE
BE211,2630,28BE
BE211,2640,28BE
BE211,2650,28BE
BE211,2660,28BE
BE211,2840,28BE
BE211,2845,28BE
BE211,2850,28BE
BE211,2900,28BE
BE211,2910,28BE
BE211,2920,28BE
BE211,2930,28BE
BE211,2940,28BE
BE211,2950,28BE
BE211,2960,28BE
BE211,2970,28BE
BE211,2980,28BE
BE211,2990,28BE
BE232,9200,28BE
BE232,9220,28BE
BE232,9230,28BE
BE232,9240,28BE
BE232,9250,28BE
BE232,9255,28BE
BE232,9260,28BE
BE232,9270,28BE
BE232,9280,28BE
BE232,9290,28BE
BE242,3000,28BE
BE242,3001,28BE
BE242,3010,28BE
BE242,3012,28BE
BE242,3018,28BE
BE242,3020,28BE
BE242,3040,28BE
BE242,3050,28BE
BE242,3051,28BE
BE242,3052,28BE
BE242,3053,28BE
BE242,3054,28BE
BE242,3060,28BE
BE242,3061,28BE
BE242,3070,28BE
BE242,3071,28BE
BE242,3078,28BE
BE242,3080,28BE
BE242,3110,28BE
BE242,3111,28BE
BE242,3118,28BE
BE242,3120,28BE
BE242,3128,28BE
BE242,3130,28BE
BE242,3140,28BE
BE242,3150,28BE
BE242,3190,28BE
BE242,3191,28BE
BE242,3200,28BE
BE242,3201,28BE
BE242,3202,28BE
BE242,3210,28BE
BE242,3211,28BE
BE242,3212,28BE
BE242,3220,28BE
BE242,3221,28BE
BE242,3270,28BE
BE242,3271,28BE
BE242,3272,28BE
BE242,3290,28BE
BE242,3293,28BE
BE242,3294,28BE
BE242,3300,28BE
BE242,3320,28BE
BE242,3321,28BE
BE242,3350,28BE
BE242,3360,28BE
BE242,3370,28BE
BE242,3380,28BE
BE242,3381,28BE
BE242,3384,28BE
BE242,3390,28BE
BE242,3391,28BE
BE242,3400,28BE
BE242,3401,28BE
BE242,3404,28BE
BE242,3440,28BE
BE242,3450,28BE
BE242,3454,28BE
BE242,3460,28BE
BE242,3461,28BE
BE242,3470,28BE
BE242,3471,28BE
BE242,3472,28BE
BE242,3473,28BE
BE257,8700,28BE
BE257,8720,28BE
BE257,8740,28BE
BE257,8750,28BE
BE257,8755,28BE
BE257,8760,28BE
BE257,8780,28BE
BE257,8850,28BE
BE257,8851,28BE
BE32A,7320,28BE
BE32A,7321,28BE
BE32A,7322,28BE
BE32A,7800,28BE
BE32A,7801,28BE
BE32A,7802,28BE
BE32A,7803,28BE
BE32A,7804,28BE
BE32A,7810,28BE
BE32A,7811,28BE
BE32A,7812,28BE
BE32A,7822,28BE
BE32A,7823,28BE
BE32A,7830,28BE
BE32A,7850,28BE
BE32A,7860,28BE
BE32A,7861,28BE
BE32A,7862,28BE
BE32A,7863,28BE
BE32A,7864,28BE
BE32A,7866,28BE
BE32A,7880,28BE
BE32A,7890,28BE
BE32A,7910,28BE
BE32A,7911,28BE
BE32A,7912,28BE
BE32A,7940,28BE
BE32A,7941,28BE
BE32A,7942,28BE
BE32A,7943,28BE
BE32A,7950,28BE
BE32A,7951,28BE
BE32A,7970,28BE
BE32A,7971,28BE
BE32A,7972,28BE
BE32A,7973,28BE
BE335,4650,28BE
BE335,4651,28BE
BE335,4652,28BE
BE335,4653,28BE
BE335,4654,28BE
BE335,4770,28BE
BE335,4800,28BE
BE335,4801,28BE
BE335,4802,28BE
BE335,4820,28BE
BE335,4821,28BE
BE335,4830,28BE
BE335,4831,28BE
BE335,4834,28BE
BE335,4837,28BE
BE335,4840,28BE
BE335,4841,28BE
BE335,4845,28BE
BE335,4850,28BE
BE335,4851,28BE
BE335,4852,28BE
BE335,4860,28BE
BE335,4861,28BE
BE335,4870,28BE
BE335,4877,28BE
BE335,4880,28BE
BE335,4890,28BE
BE335,4900,28BE
BE335,4910,28BE
BE335,4950,28BE
BE335,4960,28BE
BE335,4970,28BE
BE335,4980,28BE
BE335,4983,28BE
BE335,4987,28BE
BE335,4990,28BE
BE345,6720,28BE
BE345,6721,28BE
BE345,6723,28BE
BE345,6724,28BE
BE345,6730,28BE
BE345,6740,28BE
BE345,6741,28BE
BE345,6742,28BE
BE345,6743,28BE
BE345,6747,28BE
BE345,6750,28BE
BE345,6760,28BE
BE345,6761,28BE
BE345,6762,28BE
BE345,6767,28BE
BE345,6769,28BE
BE345,6810,28BE
BE345,6811,28BE
BE345,6812,28BE
BE345,6813,28BE
BE345,6820,28BE
BE345,6821,28BE
BE345,6823,28BE
BE345,6824,28BE
BE328,7780,28BE
BE213,2321,28BE
